Experiment_Start,"(6, 'Stim_Start')","(7, 'Stim_Start')","(8, 'Stim_Start')","(9, 'Stim_Start')","(10, 'Stim_Start')","(11, 'Stim_Start')","(12, 'Stim_Start')","(13, 'Stim_Start')","(14, 'Stim_Start')","(15, 'Stim_Start')","(16, 'Stim_Start')","(17, 'Stim_Start')","(18, 'Stim_Start')","(19, 'Stim_Start')","(20, 'Stim_Start')","(21, 'Stim_Start')","(22, 'Stim_Start')","(23, 'Stim_Start')","(24, 'Stim_Start')","(25, 'Stim_Start')","(26, 'Stim_Start')","(27, 'Stim_Start')","(28, 'Stim_Start')","(29, 'Stim_Start')","(30, 'Stim_Start')","(31, 'Stim_Start')","(32, 'Stim_Start')","(33, 'Stim_Start')","(34, 'Stim_Start')","(35, 'Stim_Start')","(36, 'Stim_Start')","(37, 'Stim_Start')","(38, 'Stim_Start')","(39, 'Stim_Start')","(40, 'Stim_Start')","(41, 'Stim_Start')","(42, 'Stim_Start')","(43, 'Stim_Start')","(44, 'Stim_Start')","(45, 'Stim_Start')","(46, 'Stim_Start')","(47, 'Stim_Start')","(48, 'Stim_Start')","(49, 'Stim_Start')","(50, 'Stim_Start')","(51, 'Stim_Start')","(52, 'Stim_Start')","(53, 'Stim_Start')","(54, 'Stim_Start')","(55, 'Stim_Start')","(56, 'Stim_Start')","(57, 'Stim_Start')","(58, 'Stim_Start')","(59, 'Stim_Start')","(60, 'Stim_Start')","(61, 'Stim_Start')","(62, 'Stim_Start')","(63, 'Stim_Start')","(64, 'Stim_Start')","(65, 'Stim_Start')","(66, 'Stim_Start')","(67, 'Stim_Start')","(68, 'Stim_Start')","(69, 'Stim_Start')","(70, 'Stim_Start')","(71, 'Stim_Start')","(72, 'Stim_Start')","(73, 'Stim_Start')","(74, 'Stim_Start')","(75, 'Stim_Start')","(76, 'Stim_Start')","(77, 'Stim_Start')","(78, 'Stim_Start')","(79, 'Stim_Start')","(80, 'Stim_Start')","(81, 'Stim_Start')","(82, 'Stim_Start')","(83, 'Stim_Start')","(84, 'Stim_Start')","(85, 'Stim_Start')","(86, 'Stim_Start')","(87, 'Stim_Start')","(88, 'Stim_Start')","(89, 'Stim_Start')","(90, 'Stim_Start')","(91, 'Stim_Start')","(92, 'Stim_Start')","(93, 'Stim_Start')","(94, 'Stim_Start')","(95, 'Stim_Start')","(96, 'Stim_Start')","(97, 'Stim_Start')","(98, 'Stim_Start')","(99, 'Stim_Start')","(100, 'Stim_Start')","(101, 'Stim_Start')","(102, 'Stim_Start')","(103, 'Stim_Start')","(104, 'Stim_Start')","(105, 'Stim_Start')","(106, 'Stim_Start')","(107, 'Stim_Start')","(108, 'Stim_Start')","(109, 'Stim_Start')","(110, 'Stim_Start')","(111, 'Stim_Start')","(112, 'Stim_Start')","(113, 'Stim_Start')","(114, 'Stim_Start')","(115, 'Stim_Start')","(116, 'Stim_Start')","(117, 'Stim_Start')","(118, 'Stim_Start')","(119, 'Stim_Start')","(120, 'Stim_Start')","(121, 'Stim_Start')","(122, 'Stim_Start')","(123, 'Stim_Start')","(124, 'Stim_Start')","(125, 'Stim_Start')","(126, 'Stim_Start')","(127, 'Stim_Start')","(128, 'Stim_Start')","(129, 'Stim_Start')","(130, 'Stim_Start')","(131, 'Stim_Start')","(132, 'Stim_Start')","(133, 'Stim_Start')","(134, 'Stim_Start')","(135, 'Stim_Start')","(136, 'Stim_Start')","(137, 'Stim_Start')","(138, 'Stim_Start')","(139, 'Stim_Start')","(140, 'Stim_Start')","(141, 'Stim_Start')","(142, 'Stim_Start')","(143, 'Stim_Start')","(144, 'Stim_Start')","(145, 'Stim_Start')","(146, 'Stim_Start')","(147, 'Stim_Start')","(148, 'Stim_Start')","(149, 'Stim_Start')","(150, 'Stim_Start')","(151, 'Stim_Start')","(152, 'Stim_Start')","(153, 'Stim_Start')","(154, 'Stim_Start')","(155, 'Stim_Start')","(156, 'Stim_Start')","(157, 'Stim_Start')","(158, 'Stim_Start')","(159, 'Stim_Start')","(160, 'Stim_Start')","(161, 'Stim_Start')","(162, 'Stim_Start')","(163, 'Stim_Start')","(164, 'Stim_Start')","(165, 'Stim_Start')","(166, 'Stim_Start')","(167, 'Stim_Start')","(168, 'Stim_Start')","(169, 'Stim_Start')","(170, 'Stim_Start')","(171, 'Stim_Start')","(172, 'Stim_Start')","(173, 'Stim_Start')","(174, 'Stim_Start')","(175, 'Stim_Start')","(176, 'Stim_Start')","(177, 'Stim_Start')","(178, 'Stim_Start')","(179, 'Stim_Start')","(180, 'Stim_Start')","(181, 'Stim_Start')","(182, 'Stim_Start')","(183, 'Stim_Start')","(184, 'Stim_Start')","(185, 'Stim_Start')","(186, 'Stim_Start')","(187, 'Stim_Start')","(188, 'Stim_Start')","(189, 'Stim_Start')","(190, 'Stim_Start')","(191, 'Stim_Start')","(192, 'Stim_Start')","(193, 'Stim_Start')","(194, 'Stim_Start')","(195, 'Stim_Start')","(196, 'Stim_Start')","(197, 'Stim_Start')","(198, 'Stim_Start')","(199, 'Stim_Start')","(200, 'Stim_Start')","(201, 'Stim_Start')","(202, 'Stim_Start')","(203, 'Stim_Start')","(204, 'Stim_Start')","(205, 'Stim_Start')","(206, 'Stim_Start')","(207, 'Stim_Start')","(208, 'Stim_Start')","(209, 'Stim_Start')","(210, 'Stim_Start')","(211, 'Stim_Start')","(212, 'Stim_Start')","(213, 'Stim_Start')","(214, 'Stim_Start')","(215, 'Stim_Start')","(216, 'Stim_Start')","(217, 'Stim_Start')","(218, 'Stim_Start')","(219, 'Stim_Start')","(220, 'Stim_Start')","(221, 'Stim_Start')","(222, 'Stim_Start')","(223, 'Stim_Start')","(224, 'Stim_Start')","(225, 'Stim_Start')","(226, 'Stim_Start')","(227, 'Stim_Start')","(228, 'Stim_Start')","(229, 'Stim_Start')","(230, 'Stim_Start')","(231, 'Stim_Start')","(232, 'Stim_Start')","(233, 'Stim_Start')","(234, 'Stim_Start')","(235, 'Stim_Start')","(236, 'Stim_Start')","(237, 'Stim_Start')","(238, 'Stim_Start')","(239, 'Stim_Start')","(240, 'Stim_Start')","(241, 'Stim_Start')","(242, 'Stim_Start')","(243, 'Stim_Start')","(244, 'Stim_Start')","(245, 'Stim_Start')","(246, 'Stim_Start')","(247, 'Stim_Start')","(248, 'Stim_Start')","(249, 'Stim_Start')","(250, 'Stim_Start')","(251, 'Stim_Start')","(252, 'Stim_Start')","(253, 'Stim_Start')","(254, 'Stim_Start')","(255, 'Stim_Start')","(256, 'Stim_Start')","(257, 'Stim_Start')","(258, 'Stim_Start')","(259, 'Stim_Start')","(260, 'Stim_Start')","(261, 'Stim_Start')","(262, 'Stim_Start')","(263, 'Stim_Start')","(264, 'Stim_Start')","(265, 'Stim_Start')","(266, 'Stim_Start')","(267, 'Stim_Start')","(268, 'Stim_Start')","(269, 'Stim_Start')","(270, 'Stim_Start')","(271, 'Stim_Start')","(272, 'Stim_Start')","(273, 'Stim_Start')","(274, 'Stim_Start')","(275, 'Stim_Start')","(276, 'Stim_Start')","(277, 'Stim_Start')","(278, 'Stim_Start')","(279, 'Stim_Start')","(280, 'Stim_Start')","(281, 'Stim_Start')","(282, 'Stim_Start')","(283, 'Stim_Start')","(284, 'Stim_Start')","(285, 'Stim_Start')","(286, 'Stim_Start')","(287, 'Stim_Start')","(288, 'Stim_Start')","(289, 'Stim_Start')"
1689005910.8602045,1689005925.3025348,1689005929.6549768,1689005950.2452981,1689005952.0226095,1689005952.9179294,1689005953.9255116,1689005954.2936938,1689005954.8691502,1689005958.2472074,1689005969.5739448,1689005972.8893564,1689005985.6068065,1689005985.8950355,1689005995.0141652,1689006016.4695327,1689006022.9028375,1689006060.4720914,1689006078.070759,1689006080.1182268,1689006080.5173266,1689006092.7897015,1689006093.3134346,1689006106.3583698,1689006109.2702506,1689006121.812552,1689006126.4046884,1689006126.9837706,1689006128.8550851,1689006131.766514,1689006144.7124145,1689006170.0690393,1689006170.486206,1689006179.4942017,1689006197.5568125,1689006203.3339741,1689006214.7570114,1689006223.9736958,1689006232.2146235,1689006235.8316455,1689006242.5023534,1689006243.0439086,1689006243.410958,1689006243.6722233,1689006245.115366,1689006313.673855,1689006328.5175972,1689006337.8620176,1689006343.2533894,1689006358.7135878,1689006359.4456756,1689006364.2772207,1689006365.9589355,1689006370.647544,1689006381.670326,1689006386.3917828,1689006390.3048859,1689006395.412134,1689006411.0938168,1689006427.9280126,1689006439.047626,1689006440.7901034,1689006486.6469994,1689006503.9743338,1689006515.734161,1689006519.924576,1689006523.4137812,1689006613.6700132,1689006620.150009,1689006621.6033573,1689006649.605301,1689006650.0401828,1689006690.8664598,1689006706.1141148,1689006706.3425665,1689006721.735023,1689006735.5435526,1689006753.7818284,1689006770.1653173,1689006770.562256,1689006790.2467518,1689006810.8241887,1689006813.142705,1689006842.2637527,1689006850.2772527,1689006860.419692,1689006861.9416106,1689006874.8374312,1689006883.2550473,1689006884.3273895,1689006911.7822175,1689006915.4631634,1689006917.1091387,1689006943.3814738,1689006943.6189475,1689006946.72683,1689006950.8548894,1689006962.5172439,1689006963.3190145,1689006977.6065078,1689006982.1349,1689007019.4332314,1689007034.8397574,1689007041.1588495,1689007041.8160946,1689007046.007456,1689007054.1829734,1689007057.3985755,1689007057.7836235,1689007068.1035793,1689007086.102605,1689007086.3277614,1689007146.79346,1689007154.774175,1689007183.8303134,1689007192.9806266,1689007196.4063034,1689007241.9100053,1689007246.1674318,1689007254.2157154,1689007266.0188358,1689007269.8626554,1689007278.778938,1689007292.9985006,1689007294.2751627,1689007295.6878269,1689007376.804824,1689007383.1275065,1689007383.8006234,1689007384.66232,1689007409.9781787,1689007416.536288,1689007449.1270087,1689007449.561217,1689007453.7505815,1689007475.3995357,1689007475.671808,1689007503.6553814,1689007504.519127,1689007504.995386,1689007508.1048033,1689007521.1745856,1689007521.4468565,1689007529.5270164,1689007541.2248366,1689007544.3124304,1689007556.951248,1689007586.3745515,1689007590.1150439,1689007590.7264087,1689007596.2919126,1689007602.9348118,1689007603.4953597,1689007608.92961,1689007754.2305913,1689007761.2725596,1689007764.6168275,1689007765.111833,1689007766.119581,1689007768.0696974,1689007769.4144654,1689007769.7854125,1689007772.66343,1689007812.0697985,1689007815.3665829,1689007830.6155374,1689007846.7286994,1689007850.5470793,1689007869.4167035,1689007880.1840482,1689007880.7119153,1689007882.4259744,1689007883.671708,1689007888.6958618,1689007894.856284,1689007909.3036811,1689007915.6414402,1689007924.183204,1689007924.4574704,1689007936.96821,1689007937.3674846,1689007945.47835,1689007953.4167776,1689007963.6719465,1689007965.2877345,1689007982.9141936,1689007984.6170855,1689007989.2882931,1689007990.019356,1689007991.384753,1689007992.72725,1689008001.2457635,1689008004.3921795,1689008074.777774,1689008075.3852856,1689008081.8153875,1689008092.9834394,1689008094.0880857,1689008098.61284,1689008141.3155072,1689008193.3350575,1689008199.1244855,1689008204.1520233,1689008207.273203,1689008207.5126135,1689008207.7529721,1689008224.4720607,1689008226.8870401,1689008227.3797808,1689008229.496729,1689008252.1469336,1689008283.0959845,1689008292.3721402,1689008305.9439087,1689008314.6327734,1689008321.6075773,1689008322.5680099,1689008323.0786452,1689008323.6731524,1689008324.8564966,1689008325.3529506,1689008328.6004705,1689008330.8547444,1689008332.35963,1689008334.1029527,1689008334.9366875,1689008357.4336376,1689008372.952033,1689008380.6326196,1689008382.8382115,1689008422.2116663,1689008423.0912993,1689008434.9513314,1689008438.3431075,1689008438.9853492,1689008452.7782288,1689008453.0922914,1689008455.0968466,1689008455.9431727,1689008467.7973225,1689008471.8832715,1689008488.840398,1689008489.2573292,1689008490.152793,1689008500.0082862,1689008503.096189,1689008528.2965114,1689008529.972623,1689008670.7765346,1689008677.6885073,1689008678.4251506,1689008691.4626505,1689008693.1770284,1689008702.5508654,1689008715.7692661,1689008725.2673235,1689008728.569298,1689008729.6716278,1689008731.0167494,1689008733.109565,1689008734.2322328,1689008737.9126403,1689008743.3535,1689008744.8566492,1689008745.4155402,1689008745.6885052,1689008746.0898392,1689008769.0487444,1689008773.4478405,1689008774.8528507,1689008775.7524164,1689008776.9702013,1689008780.249436,1689008791.481502,1689008793.684616,1689008800.5991766,1689008811.4167626,1689008826.1998212,1689008827.1752615,1689008837.3955832,1689008840.551843,1689008848.4568748,1689008869.270558,1689008869.6714857,1689008870.136729
